ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,law.beta_c4_ratio,law.beta_nc4_ratio
22998,LIMCH1,22998//LIMCH1,chr4,41621204,41646642,CA-22998-261654-281145-281181-286713[INC][20/15],0,+,cass,INC/SKIP,242,0.212707182320442,0.0357432981316003,0.176963884188842,9.95149684118401e-34,6.39677936737613e-32,0.631578947368421,0.423387096774194
23022,PALLD,23022//PALLD,chr4,169846095,169847637,CA-23022-431013-431167-431213-432147[INC][7/81][DNT],0,+,cass,INC/SKIP,29,0.134883720930233,0,0.134883720930233,7.97144326262198e-07,2.83144906856531e-06,0.289473684210526,0.229838709677419
23032,USP33,23032//USP33,chr1,78163547,78177539,CA-23032-51106-61381-61484-64921[INC][23/2],0,-,cass,INC/SKIP,34,1,0.896341463414634,0.103658536585366,0.00127105378701532,0.0025696176999586,0.184210526315789,0.104838709677419
23033,DOPEY1,23033//DOPEY1,chr6,83777389,83806833,CA-23033-3114-32065-32158-32259[INC][10/5][UPT],0,+,cass,INC/SKIP,48,0.476923076923077,0.32319391634981,0.153729160573267,0.0101347742287946,0.017004120218842,0.157894736842105,0.0604838709677419
23077,MYCBP2,23077//MYCBP2,chr13,77699470,77713470,CA-23077-190847-203557-203725-204574[INC][1/8],0,-,cass,INC/SKIP,136,0.743589743589744,0.489304812834225,0.254284930755519,3.47707822869249e-09,1.71077972437232e-08,0.342105263157895,0.0967741935483871
23077,MYCBP2,23077//MYCBP2,chr13,77699470,77713470,CA-23077-190847-203500-203725-204574[INC][9/8],0,-,cass,INC/SKIP,211,0.838709677419355,0.610204081632653,0.228505595786702,8.34226326198976e-10,4.45268301608704e-09,0.368421052631579,0.0967741935483871
23077,MYCBP2,23077//MYCBP2,chr13,77673038,77695629,CA-23077-208670-211547-211703-231029[INC][3/12][DNT],0,-,cass,INC/SKIP,172,0.246376811594203,0.125514403292181,0.120862408302022,3.11559161547303e-06,1.00188309183958e-05,0.421052631578947,0.125
23077,MYCBP2,23077//MYCBP2,chr13,77673038,77695629,CA-23077-208670-211523-211703-231029[INC][2/12][DNT],0,-,cass,INC/SKIP,145,0.240875912408759,0.085037674919268,0.155838237489491,1.59721091577393e-06,5.38833343933214e-06,0.421052631578947,0.125
23085,ERC1,23085//ERC1,chr12,1517314,1553915,CA-23085-420010-422151-422216-456324[INC][10/26],0,+,cass,INC/SKIP,26,1,0.878220140515222,0.121779859484778,9.55267872695391e-05,0.000238737096278137,0.131578947368421,0.100806451612903
23095,KIF1B,23095//KIF1B,chr1,10332298,10335560,CA-23095-64601-65308-65326-67722[INC][7/14],0,+,cass,INC/SKIP,36,0.386363636363636,0.00602409638554217,0.380339539978094,5.24008843848067e-18,7.56648518967088e-17,0.184210526315789,0.0483870967741935
23116,FAM179B,23116//FAM179B,chr14,45475210,45481277,CA-23116-47055-49700-49933-52762[INC][7/2],0,+,cass,INC/SKIP,26,1,0.868354430379747,0.131645569620253,0.00159477837608935,0.00318210451677641,0.184210526315789,0.125
23133,PHF8,23133//PHF8,chrX,54019168,54022214,CA-23133-52444-54233-54536-55297[INC][10/4],0,-,cass,INC/SKIP,45,1,0.744318181818182,0.255681818181818,3.65256466689752e-05,9.88010478674813e-05,0.105263157894737,0.0483870967741935
23137,SMC5,23137//SMC5,chr9,72959059,72962076,CA-23137-88308-90643-90688-91104[INC][14/1],0,+,cass,INC/SKIP,54,1,0.765726681127983,0.234273318872017,1.05440241849392e-06,3.66040514387727e-06,0.210526315789474,0.129032258064516
23142,DCUN1D4,23142//DCUN1D4,chr4,52752733,52758016,CA-23142-46529-47013-47135-51650[INC][3/104],0,+,cass,INC/SKIP,134,0.168627450980392,0.0675575352635486,0.101069915716844,4.64524592883139e-08,1.96388119961486e-07,0.263157894736842,0.225806451612903
23198,PSME4,23198//PSME4,chr2,54137211,54146382,CA-23198-54690-59909-59970-63710[INC][1/13],0,-,cass,INC/SKIP,44,0.425,0.0221238938053097,0.40287610619469,2.78161184586687e-20,5.10075939097919e-19,0.105263157894737,0.0564516129032258
23318,ZCCHC11,23318//ZCCHC11,chr1,52943379,52947594,CA-23318-74287-74455-74668-78208[INC][18/3],0,-,cass,INC/SKIP,59,1,0.862310385064177,0.137689614935823,0.020288136515501,0.0316169134748866,0.236842105263158,0.173387096774194
23339,VPS39,23339//VPS39,chr15,42483693,42492158,CA-23339-11409-19206-19239-19744[INC][1/26],0,-,cass,INC/SKIP,72,0.8,0.510948905109489,0.289051094890511,0.000310168575566401,0.000701812166819056,0.263157894736842,0.100806451612903
23352,UBR4,23352//UBR4,chr1,19465576,19468017,CA-23352-71906-72360-72465-74032[INC][5/2],0,-,cass,INC/SKIP,96,0.867768595041322,0.741556534508076,0.126212060533246,0.0277031882851968,0.0417363053349059,0.210526315789474,0.100806451612903
23355,VPS8,23355//VPS8,chr3,184542332,184544018,CA-23355-15643-15788-15906-17020[INC][1/30],0,+,cass,INC/SKIP,97,0.162303664921466,0.031277926720286,0.13102573820118,8.25752675937534e-22,1.78853242636035e-20,0.394736842105263,0.19758064516129
23360,FNBP4,23360//FNBP4,chr11,47741480,47745723,CA-23360-46414-47125-47466-50355[INC][13/2],0,-,cass,INC/SKIP,33,1,0.635658914728682,0.364341085271318,0.000304797804693906,0.000690182301689458,0.184210526315789,0.112903225806452
23461,ABCA5,23461//ABCA5,chr17,67280093,67282177,CA-23461-44285-44762-44795-46110[INC][3/13],0,-,cass,INC/SKIP,158,0.284552845528455,0.101171458998935,0.18338138652952,7.06532020766018e-10,3.79483236310805e-09,0.236842105263158,0.133064516129032
23473,CAPN7,23473//CAPN7,chr3,15282260,15283759,CA-23473-37628-38227-38363-38952[INC][19/2],0,+,cass,INC/SKIP,159,0.551219512195122,0.418886198547215,0.132333313647907,0.000269771756255382,0.000618839431655669,0.289473684210526,0.137096774193548
23474,ETHE1,23474//ETHE1,chr19,44015588,44030810,CA-23474-3730-3928-4044-18678[INC][1/6],0,-,cass,INC/SKIP,169,0.656862745098039,0.35676625659051,0.30009648850753,2.3450730429757e-10,1.33767620714778e-09,0.263157894736842,0.129032258064516
23474,ETHE1,23474//ETHE1,chr19,44015588,44030810,CA-23474-3730-3895-4044-18678[INC][62/6],0,-,cass,INC/SKIP,218,0.769736842105263,0.519685039370079,0.250051802735184,4.04376381084392e-10,2.23416081896719e-09,0.263157894736842,0.129032258064516
23483,TGDS,23483//TGDS,chr13,95235347,95244562,CA-23483-7017-8314-8401-16021[INC][6/9],0,-,cass,INC/SKIP,34,0.981818181818182,0.879781420765027,0.102036761053155,0.0129499438422418,0.0210939412231394,0.289473684210526,0.17741935483871
23499,MACF1,23499//MACF1,chr1,39929283,39934403,CA-23499-385270-386678-386696-390198[INC][30/35],0,+,cass,INC/SKIP,84,1,0.822410147991543,0.177589852008457,7.07456301930733e-06,2.15006292472899e-05,0.289473684210526,0.145161290322581
23514,KIAA0146,23514//KIAA0146,chr8,48626050,48648562,CA-23514-455715-469273-469367-477380[INC][2/1][DNT],0,+,cass,INC/SKIP,46,1,0.720364741641337,0.279635258358663,6.7581815329965e-06,2.06019424804962e-05,0.184210526315789,0.104838709677419
23514,KIAA0146,23514//KIAA0146,chr8,48639761,48648562,CA-23514-469367-471006-471176-477380[INC][3/3][DNT],0,+,cass,INC/SKIP,37,1,0.818181818181818,0.181818181818182,0.00233731064335168,0.00450578620637096,0.184210526315789,0.100806451612903
23524,SRRM2,23524//SRRM2,chr16,2809569,2810499,CA-23524-10333-10418-10680-10972[INC][1/40],0,+,cass,INC/SKIP,49,0.16030534351145,0.00794551645856981,0.152359827052881,2.9752865677413e-45,5.55820721936172e-43,0.368421052631579,0.225806451612903
23534,TNPO3,23534//TNPO3,chr7,128658010,128694953,CA-23534-3523-16456-16617-40016[INC][8/190][UPT],0,-,cass,INC/SKIP,31,0.563636363636364,0,0.563636363636364,6.83827388391731e-27,2.5549500798786e-25,0.184210526315789,0.0766129032258065
23544,SEZ6L,23544//SEZ6L,chr22,26761337,26771654,CA-23544-199093-206977-207010-209101[INC][8/8],0,+,cass,INC/SKIP,93,0.660714285714286,0.522968197879859,0.137746087834427,0.0143528786783972,0.0231458075908979,0.315789473684211,0.108870967741935
23548,TTC33,23548//TTC33,chr5,40716556,40747120,CA-23548-12173-28627-28709-42472[INC][3/3][DNT],0,-,cass,INC/SKIP,24,1,0.886524822695035,0.113475177304965,0.000183053703587744,0.000433899698670711,0.315789473684211,0.165322580645161
23548,TTC33,23548//TTC33,chr5,40716556,40747120,CA-23548-12173-30494-30626-42472[INC][2/3][DNT],0,-,cass,INC/SKIP,24,1,0.881481481481482,0.118518518518518,0.000185889014725909,0.000440096843576825,0.315789473684211,0.17741935483871
23582,CCNDBP1,23582//CCNDBP1,chr15,43477636,43481477,CA-23582-3340-3552-3612-6931[INC][8/7][UPT],0,+,cass,INC/SKIP,44,1,0.897911832946636,0.102088167053364,7.81363447704941e-05,0.000198765561292772,0.5,0.342741935483871
23646,PLD3,23646//PLD3,chr19,40854621,40872416,CA-23646-3344-20128-20161-20994[INC][7/23][UPT],0,+,cass,INC/SKIP,44,0.62962962962963,0.25207756232687,0.37755206730276,0.00892586592192332,0.015167375349988,0.184210526315789,0.149193548387097
23705,CADM1,23705//CADM1,chr11,115049363,115069157,CA-23705-309116-316580-316634-328746[INC][5/18],0,-,cass,INC/SKIP,22,0.257142857142857,0.102493074792244,0.154649782350613,0.0334752918088568,0.0496194630382708,0.131578947368421,0.100806451612903
252969,NEIL2,252969//NEIL2,chr8,11627218,11637458,CA-252969-3129-4783-4928-12935[INC][13/8][UPT],0,+,cass,INC/SKIP,23,1,0.352112676056338,0.647887323943662,2.12475203968084e-09,1.0709753535592e-08,0.184210526315789,0.0201612903225806
252969,NEIL2,252969//NEIL2,chr8,11627218,11637458,CA-252969-3129-4783-4923-12935[INC][34/8][UPT],0,+,cass,INC/SKIP,23,1,0.48314606741573,0.51685393258427,2.12475203968084e-09,1.07007309968088e-08,0.184210526315789,0.0282258064516129
2534,FYN,2534//FYN,chr6,112020717,112024236,CA-2534-173568-176184-176349-176782[INC][1/11],0,-,cass,INC/SKIP,45,1,0.605263157894737,0.394736842105263,3.21414325855516e-08,1.39333926030767e-07,0.157894736842105,0.0483870967741935
254251,LCORL,254251//LCORL,chr4,17963525,17974507,CA-254251-52041-61811-61891-62828[INC][27/2],0,-,cass,INC/SKIP,33,1,0.89540412044374,0.10459587955626,0.00562942058543418,0.00995935965070303,0.315789473684211,0.149193548387097
256309,CCDC110,256309//CCDC110,chr4,186383796,186392202,CA-256309-3815-11710-11766-12051[INC][42/4],0,-,cass,INC/SKIP,120,0.411764705882353,0.228426395939086,0.183338309943267,5.62314998658553e-05,0.000146983780585082,0.368421052631579,0.161290322580645
256309,CCDC110,256309//CCDC110,chr4,186366335,186381391,CA-256309-16634-17430-17598-29217[INC][1/21],0,-,cass,INC/SKIP,74,0.452229299363057,0.0114942528735632,0.440735046489494,2.1336649037858e-32,1.19206063503098e-30,0.131578947368421,0.0443548387096774
256471,MFSD8,256471//MFSD8,chr4,128854139,128863312,CA-256471-26940-30146-30202-35891[INC][1/1],0,-,cass,INC/SKIP,26,1,0.783333333333333,0.216666666666667,0.00449162895295502,0.00812434429070049,0.131578947368421,0.0766129032258065
256471,MFSD8,256471//MFSD8,chr4,128842678,128851971,CA-256471-38302-47021-47125-47213[INC][7/4],0,-,cass,INC/SKIP,26,1,0.836477987421384,0.163522012578616,9.35902854503682e-05,0.000234780833580487,0.157894736842105,0.0645161290322581
257160,RNF214,257160//RNF214,chr11,117153119,117153925,CA-257160-52849-53058-53163-53427[INC][21/2],0,+,cass,INC/SKIP,41,1,0.717041800643087,0.282958199356913,0.00391546743101244,0.00717335712613925,0.131578947368421,0.104838709677419
257218,SHPRH,257218//SHPRH,chr6,146271399,146273613,CA-257218-14749-15174-15307-16615[INC][1/12],0,-,cass,INC/SKIP,85,0.149825783972125,0.036144578313253,0.113681205658872,4.79838303785357e-07,1.76847927252088e-06,0.210526315789474,0.141129032258065
25804,LSM4,25804//LSM4,chr19,18420487,18423511,CA-25804-13588-15977-16082-16330[INC][2/214],0,-,cass,INC/SKIP,64,0.219178082191781,0,0.219178082191781,6.43346334203184e-84,6.40987397644439e-81,0.315789473684211,0.237903225806452
25821,MTO1,25821//MTO1,chr6,74190397,74192342,CA-25821-22075-23309-23514-23718[INC][20/1],0,+,cass,INC/SKIP,26,1,0.896414342629482,0.103585657370518,0.000118590178348414,0.000291023023878004,0.236842105263158,0.116935483870968
25827,FBXL2,25827//FBXL2,chr3,33339155,33400512,CA-25827-23284-23427-23521-84525[INC][16/90],0,+,cass,INC/SKIP,56,0.671641791044776,0.147699757869249,0.523942033175527,9.64329334339413e-16,1.06557500197431e-14,0.236842105263158,0.129032258064516
25852,ARMC8,25852//ARMC8,chr3,137906372,137928734,CA-25852-3327-4128-4258-25544[INC][13/68][UPT],0,+,cass,INC/SKIP,81,0.27741935483871,0.120253164556962,0.157166190281748,0.00379385321946369,0.00698910771832171,0.315789473684211,0.133064516129032
25852,ARMC8,25852//ARMC8,chr3,137906372,137940838,CA-25852-3327-4128-4258-37653[INC][5/37][UPT],0,+,cass,INC/SKIP,53,0.432432432432432,0.114219114219114,0.318213318213318,8.22829656407186e-16,9.14289160966944e-15,0.184210526315789,0.0766129032258065
25852,ARMC8,25852//ARMC8,chr3,137906372,137928734,CA-25852-3327-4182-4258-25544[INC][64/68][UPT],0,+,cass,INC/SKIP,135,0.413612565445026,0.203438395415473,0.210174170029553,0.00810792709134077,0.0139239265015901,0.368421052631579,0.137096774193548
25852,ARMC8,25852//ARMC8,chr3,137906372,137940838,CA-25852-3327-4182-4258-37653[INC][16/37][UPT],0,+,cass,INC/SKIP,89,0.618181818181818,0.177489177489178,0.440692640692641,6.38753850431375e-15,6.37474209996454e-14,0.210526315789474,0.100806451612903
25852,ARMC8,25852//ARMC8,chr3,137906372,137940838,CA-25852-3327-25544-25621-37653[INC][67/37][UPT],0,+,cass,INC/SKIP,211,0.85,0.553466509988249,0.296533490011751,4.07278200852974e-14,3.69455096312455e-13,0.368421052631579,0.189516129032258
25871,C3orf17,25871//C3orf17,chr3,112727017,112730252,CA-25871-11664-12004-12066-14278[INC][31/1],0,-,cass,INC/SKIP,29,1,0.732718894009217,0.267281105990783,0.000307767131110478,0.000696642146830154,0.105263157894737,0.0524193548387097
25875,LETMD1,25875//LETMD1,chr12,51442816,51450027,CA-25875-3887-10536-10723-10845[INC][10/1],0,+,cass,INC/SKIP,47,1,0.820952380952381,0.179047619047619,8.91694057674614e-06,2.66794147986929e-05,0.315789473684211,0.0887096774193548
25875,LETMD1,25875//LETMD1,chr12,51442816,51450027,CA-25875-3887-10688-10723-10845[INC][4/1],0,+,cass,INC/SKIP,47,1,0.812,0.188,3.565099264509e-06,1.13422902624986e-05,0.315789473684211,0.0887096774193548
25875,LETMD1,25875//LETMD1,chr12,51442816,51447642,CA-25875-3887-6793-6909-8479[INC][152/32],0,+,cass,INC/SKIP,53,1,0.876744186046512,0.123255813953488,0.000166331736781124,0.000398210301352647,0.315789473684211,0.137096774193548
25875,LETMD1,25875//LETMD1,chr12,51442816,51450027,CA-25875-3887-6793-6909-10845[INC][3/1],0,+,cass,INC/SKIP,47,1,0.833333333333333,0.166666666666667,0.000679051387962763,0.00144358790798058,0.289473684210526,0.125
25875,LETMD1,25875//LETMD1,chr12,51442816,51447642,CA-25875-3887-6793-6948-8479[INC][3/32],0,+,cass,INC/SKIP,53,1,0.815972222222222,0.184027777777778,0.000280549599590358,0.000640858045988216,0.289473684210526,0.129032258064516
25875,LETMD1,25875//LETMD1,chr12,51442816,51447642,CA-25875-3887-6789-6909-8479[INC][2/32],0,+,cass,INC/SKIP,50,1,0.728205128205128,0.271794871794872,0.000166567567434545,0.00039861525945705,0.184210526315789,0.0806451612903226
25875,LETMD1,25875//LETMD1,chr12,51445874,51450284,CA-25875-6909-10845-10947-11051[INC][3/19],0,+,cass,INC/SKIP,136,0.848341232227488,0.71830985915493,0.130031373072559,0.00189178467632762,0.00373237253963251,0.368421052631579,0.157258064516129
25875,LETMD1,25875//LETMD1,chr12,51447560,51450027,CA-25875-8562-10536-10723-10845[INC][75/3],0,+,cass,INC/SKIP,45,1,0.879839786381842,0.120160213618158,1.44624846207314e-05,4.16057425710935e-05,0.315789473684211,0.100806451612903
